transaction_id,user_id,signup_date,account_age_days,device_id,datr_token,ssl_fingerprint,accounts_per_device,high_device_reuse_flag,ip_address,asn,asn_provider,asn_type,non_residential_asn_flag,ip_country,high_risk_country_flag,subscription_plan,trial_used_before,payment_status,refund_count_90d,refunded_flag,chargeback_flag,risk_score,review_bucket,fraud_type,fraud_label
TXN_00871,USR_00871,2026-02-16,13,DVC_E30306FB00,DATR_TRIAL_f6f09f16a2,TLS_771_4865-49195_chrome_mac,9,1,35.80.184.100,AS20473,Vultr VPN,vpn,1,PH,1,trial,1,failed,1,0,0,80,high_risk,trial_abuse,1
TXN_00883,USR_00883,2026-02-02,27,DVC_E00E56B119,DATR_SHARED_56B119,TLS_772_4865_puppeteer_bot,7,1,94.119.38.62,AS9009,M247 VPN,vpn,1,ID,1,monthly,0,refunded,2,1,0,75,high_risk,device_farm,1
TXN_00681,USR_00681,2025-07-02,242,DVC_7C170632EF,DATR_b9d3074cead64c65,TLS_771_4865-4866-4867_chrome_win,1,0,58.9.105.196,AS7018,AT&T,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00178,USR_00178,2025-06-15,259,DVC_864FBF9572,DATR_32e764fa2cc640db,TLS_771_4865-49195_chrome_mac,1,0,227.135.10.170,AS10796,Charter,residential,0,UK,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00396,USR_00396,2025-12-29,62,DVC_91D3598940,DATR_bcf7852e892344bb,TLS_772_4865-4866-4867_edge_win,1,0,13.44.237.147,AS7922,Comcast,residential,0,BR,1,annual,0,paid,0,0,0,10,low_risk,legit,0
TXN_00912,USR_00912,2026-02-01,28,DVC_CE27447E7E,DATR_SHARED_447E7E,TLS_771_4866_selenium_driver,12,1,182.144.125.118,AS14618,Amazon-AES,cloud,1,BR,1,monthly,0,paid,2,0,0,75,high_risk,device_farm,1
TXN_00794,USR_00794,2025-09-28,154,DVC_BF57515AF2,DATR_0c3fc7fd04894a84,TLS_772_4865-49196_firefox_linux,1,0,143.61.50.31,AS21928,T-Mobile,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00961,USR_00961,2026-02-16,13,DVC_567A9143ED,DATR_SHARED_9143ED,TLS_771_4865_headless_chrome,7,1,231.87.201.97,AS63023,GTHost VPN,vpn,1,ID,1,monthly,1,refunded,1,1,0,80,high_risk,device_farm,1
TXN_00685,USR_00685,2026-02-10,19,DVC_0963242AF0,DATR_4ebd0e6c501045d1,TLS_771_4865-4866_safari_ios,1,0,117.212.225.11,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00384,USR_00384,2025-03-30,336,DVC_4FE8CA4FC2,DATR_5e0fedcb7ec245c2,TLS_772_4865-49196_firefox_linux,1,0,187.79.27.53,AS20057,Verizon,residential,0,UK,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00957,USR_00957,2026-02-22,7,DVC_BA62BB7C3C,DATR_TRIAL_037e97408f,TLS_771_4865-49195_chrome_mac,5,1,181.132.221.136,AS212238,Datacamp VPN,vpn,1,NG,1,trial,1,refunded,1,1,0,80,high_risk,trial_abuse,1
TXN_00752,USR_00752,2025-03-27,339,DVC_5DE925C50C,DATR_623cc41a06fe4fa9,TLS_772_4865-49196_firefox_linux,1,0,139.205.149.80,AS7922,Comcast,residential,0,CA,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00258,USR_00258,2025-08-29,184,DVC_571768174D,DATR_c163eb55e8d44cb0,TLS_772_4865-4866-4867_edge_win,1,0,31.120.79.41,AS7018,AT&T,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00539,USR_00539,2025-07-16,228,DVC_E0B24D218B,DATR_65dd15c61c734d1f,TLS_772_4865-49196_firefox_linux,1,0,125.142.28.45,AS21928,T-Mobile,residential,0,CA,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00336,USR_00336,2025-07-28,216,DVC_F22208F64D,DATR_c8969bc3f088420c,TLS_771_4865-4866_safari_ios,1,0,138.178.236.166,AS7018,AT&T,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00016,USR_00016,2026-01-10,50,DVC_47DDF1B59A,DATR_e00159aeabaf4ab3,TLS_771_4865-4866-4867_chrome_win,1,0,139.215.4.249,AS7922,Comcast,residential,0,CA,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00325,USR_00325,2025-09-06,176,DVC_F3B6FCFC7F,DATR_7b40f0d5128f46e8,TLS_771_4865-4866-4867_chrome_win,1,0,76.107.236.247,AS7922,Comcast,residential,0,US,0,trial,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00759,USR_00759,2026-01-17,43,DVC_B1A7E8BE4B,DATR_a1391f9d8e174652,TLS_772_4865-4866-4867_edge_win,1,0,211.40.215.127,AS7018,AT&T,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00223,USR_00223,2025-07-19,225,DVC_6770BDC185,DATR_142e876cfae34d7b,TLS_771_4865-49195_chrome_mac,1,0,53.88.156.37,AS20057,Verizon,residential,0,US,0,annual,0,paid,1,0,0,0,low_risk,legit,0
TXN_00180,USR_00180,2025-07-20,224,DVC_0F1B05FC80,DATR_3aad6d1c872847c2,TLS_772_4865-4866-4867_edge_win,1,0,174.185.61.249,AS7922,Comcast,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00984,USR_00984,2026-02-19,10,DVC_9B413A4795,DATR_TRIAL_f1bf15b173,TLS_772_4865-49196_firefox_linux,8,1,175.144.227.117,AS10796,Charter,residential,0,UK,0,trial,1,paid,0,0,0,55,medium_risk,trial_abuse,1
TXN_00023,USR_00023,2025-10-19,133,DVC_A62A0E9929,DATR_d2577f8c035343b1,TLS_771_4865-4866_safari_ios,1,0,81.62.68.102,AS7018,AT&T,residential,0,CA,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00357,USR_00357,2025-05-02,303,DVC_DDE8A933FE,DATR_2793c3d191cc4afd,TLS_771_4865-49195_chrome_mac,1,0,114.3.3.179,AS7018,AT&T,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00667,USR_00667,2025-03-27,339,DVC_242C67AE9E,DATR_2c48f2cb26584be7,TLS_772_4865-4866-4867_edge_win,1,0,5.75.223.227,AS21928,T-Mobile,residential,0,UK,0,trial,0,paid,2,0,0,20,low_risk,legit,0
TXN_00862,USR_00862,2026-02-14,15,DVC_9B413A4795,DATR_SHARED_3A4795,TLS_771_4865_headless_chrome,8,1,189.80.176.250,AS8075,Microsoft Azure,cloud,1,PH,1,trial,0,failed,0,0,0,55,medium_risk,device_farm,1
TXN_00341,USR_00341,2025-05-12,293,DVC_3E48AA591A,DATR_33109c17ea344b88,TLS_772_4865-49196_firefox_linux,1,0,140.211.254.94,AS7922,Comcast,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00432,USR_00432,2025-09-19,163,DVC_67DC1C3048,DATR_8ce44834545741a4,TLS_771_4865-49195_chrome_mac,1,0,143.102.142.84,AS7922,Comcast,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00552,USR_00552,2025-09-13,169,DVC_D923F46754,DATR_d4fa0b1ea28040b6,TLS_771_4865-4866_safari_ios,1,0,123.123.54.152,AS7922,Comcast,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00834,USR_00834,2025-06-29,245,DVC_318DB3E961,DATR_23f2d8fe37f64a3a,TLS_772_4865-4866-4867_edge_win,1,0,142.30.79.7,AS7922,Comcast,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00204,USR_00204,2025-08-06,207,DVC_8D4DFE36DB,DATR_85770aa8bcf64072,TLS_771_4865-4866-4867_chrome_win,1,0,192.174.41.244,AS21928,T-Mobile,residential,0,US,0,trial,0,failed,0,0,0,0,low_risk,legit,0
TXN_00631,USR_00631,2025-10-02,150,DVC_BF460DFD94,DATR_1ca5807e90b54bf2,TLS_771_4865-49195_chrome_mac,1,0,49.146.48.140,AS10796,Charter,residential,0,CA,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00094,USR_00094,2026-01-14,46,DVC_6D655E57D6,DATR_1a47d39dfcff4787,TLS_771_4865-4866_safari_ios,1,0,86.83.172.27,AS20057,Verizon,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00559,USR_00559,2025-04-25,310,DVC_603AF19FE9,DATR_96c2b203b052403d,TLS_772_4865-49196_firefox_linux,1,0,231.158.154.10,AS7922,Comcast,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00069,USR_00069,2025-03-04,362,DVC_78687E5C4F,DATR_66d58eda443f427d,TLS_771_4865-49195_chrome_mac,1,0,188.134.248.167,AS7018,AT&T,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00623,USR_00623,2026-01-12,48,DVC_6734FD9539,DATR_375442e28b4f4949,TLS_771_4865-49195_chrome_mac,1,0,54.122.100.175,AS10796,Charter,residential,0,CA,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00285,USR_00285,2025-08-30,183,DVC_E20C2A4977,DATR_8691b4d3f2c74313,TLS_771_4865-4866-4867_chrome_win,1,0,132.226.128.120,AS21928,T-Mobile,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00845,USR_00845,2025-10-05,147,DVC_7C09A6CCEA,DATR_50ae223dd04f45c8,TLS_771_4865-4866-4867_chrome_win,1,0,233.177.166.63,AS20057,Verizon,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00435,USR_00435,2025-08-03,210,DVC_2779FCDE90,DATR_0a870492db784180,TLS_771_4865-4866-4867_chrome_win,1,0,125.147.156.122,AS21928,T-Mobile,residential,0,US,0,trial,0,paid,1,0,0,0,low_risk,legit,0
TXN_00154,USR_00154,2025-04-25,310,DVC_BD8FC77A02,DATR_5394fc44dad44510,TLS_771_4865-49195_chrome_mac,1,0,56.194.132.30,AS20057,Verizon,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00076,USR_00076,2025-05-24,281,DVC_4E6BB8F7D8,DATR_3fcbcbcf722c4107,TLS_771_4865-4866_safari_ios,1,0,117.70.79.65,AS21928,T-Mobile,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00731,USR_00731,2025-07-12,232,DVC_D479FFBA06,DATR_b1a3db489c334853,TLS_772_4865-4866-4867_edge_win,1,0,122.29.90.123,AS20057,Verizon,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00447,USR_00447,2025-04-04,331,DVC_D55725C02A,DATR_d948210269284e16,TLS_771_4865-49195_chrome_mac,1,0,3.58.65.156,AS7018,AT&T,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00189,USR_00189,2025-05-25,280,DVC_B9C6AB668F,DATR_6e1d5c13e2d74cf7,TLS_771_4865-49195_chrome_mac,1,0,29.199.74.61,AS10796,Charter,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00272,USR_00272,2025-04-21,314,DVC_3C2982D87B,DATR_afd202646c614820,TLS_772_4865-4866-4867_edge_win,1,0,18.26.153.9,AS7922,Comcast,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00237,USR_00237,2025-03-31,335,DVC_728666DD69,DATR_97151cd48a524366,TLS_771_4865-4866_safari_ios,1,0,185.14.150.123,AS10796,Charter,residential,0,US,0,monthly,0,refunded,1,1,0,0,low_risk,legit,0
TXN_00488,USR_00488,2026-02-02,27,DVC_0CE4F29FA0,DATR_ca044eab936f494e,TLS_772_4865-4866-4867_edge_win,1,0,41.130.218.121,AS7922,Comcast,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00118,USR_00118,2025-08-11,202,DVC_BE40A5FEAA,DATR_a663e99803a94aed,TLS_771_4865-4866-4867_chrome_win,1,0,222.176.200.191,AS21928,T-Mobile,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00944,USR_00944,2025-12-24,67,DVC_8B0521A103,DATR_REFUND_8790dae422,TLS_771_4865-4866_safari_ios,7,1,106.236.105.230,AS7018,AT&T,residential,0,BR,1,annual,1,refunded,5,1,0,75,high_risk,refund_abuse,1
TXN_00513,USR_00513,2025-03-17,349,DVC_2FD5441C3C,DATR_fca721f57e414326,TLS_772_4865-4866-4867_edge_win,1,0,45.189.132.31,AS7922,Comcast,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00826,USR_00826,2025-12-24,67,DVC_ECEF21FE00,DATR_20b79ab5b90c4d59,TLS_771_4865-49195_chrome_mac,1,0,67.59.124.96,AS21928,T-Mobile,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00592,USR_00592,2025-09-07,175,DVC_BDBD97B672,DATR_f79984c7afbb4d95,TLS_771_4865-49195_chrome_mac,1,0,109.54.108.180,AS21928,T-Mobile,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00127,USR_00127,2025-04-04,331,DVC_831CF39178,DATR_fcc4896dee664d1c,TLS_772_4865-4866-4867_edge_win,1,0,119.233.180.78,AS7922,Comcast,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00117,USR_00117,2025-10-31,121,DVC_32E0ACAE9F,DATR_90e96583dd794263,TLS_771_4865-4866-4867_chrome_win,1,0,148.76.180.76,AS20057,Verizon,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00474,USR_00474,2025-06-20,254,DVC_804971F299,DATR_eb62c8bc2a6a4886,TLS_771_4865-4866_safari_ios,1,0,200.68.213.134,AS7018,AT&T,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00694,USR_00694,2025-07-16,228,DVC_580EC97348,DATR_d79d4e2b36294925,TLS_771_4865-4866_safari_ios,1,0,31.231.34.246,AS21928,T-Mobile,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00058,USR_00058,2025-08-14,199,DVC_48DA8765E1,DATR_8c8f091cc1434949,TLS_772_4865-4866-4867_edge_win,1,0,205.104.186.43,AS21928,T-Mobile,residential,0,CA,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00864,USR_00864,2026-02-19,10,DVC_0AAC377EB9,DATR_TRIAL_6db5c011eb,TLS_771_49195_python_requests,5,1,102.103.178.152,AS9009,M247 VPN,vpn,1,NG,1,trial,1,refunded,0,1,0,80,high_risk,trial_abuse,1
TXN_00913,USR_00913,2026-02-28,1,DVC_74F078F152,DATR_TRIAL_7ed5c37a16,TLS_771_4865-49195_chrome_mac,11,1,44.192.131.211,AS21928,T-Mobile,residential,0,US,0,trial,1,paid,1,0,0,55,medium_risk,trial_abuse,1
TXN_00370,USR_00370,2025-05-31,274,DVC_781578C424,DATR_1a06408d28cd4b77,TLS_771_4865-4866-4867_chrome_win,1,0,163.196.214.167,AS21928,T-Mobile,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00269,USR_00269,2025-12-31,60,DVC_557A1B81FC,DATR_bb67cb626ec64b2a,TLS_771_4865-4866_safari_ios,1,0,101.136.33.187,AS7018,AT&T,residential,0,VN,1,annual,0,paid,0,0,0,10,low_risk,legit,0
TXN_00047,USR_00047,2025-12-16,75,DVC_CDDDD86F9B,DATR_8fc9ae3a174a485f,TLS_771_4865-4866-4867_chrome_win,1,0,252.122.157.218,AS7922,Comcast,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00350,USR_00350,2025-09-15,167,DVC_D9F949DE85,DATR_d2a85f20cf73477d,TLS_772_4865-4866-4867_edge_win,1,0,199.217.188.24,AS10796,Charter,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00196,USR_00196,2025-07-07,237,DVC_26FFAAE9F8,DATR_8cc1cef635cb4a71,TLS_772_4865-4866-4867_edge_win,1,0,208.35.17.184,AS20057,Verizon,residential,0,US,0,trial,1,paid,0,0,0,15,low_risk,legit,0
TXN_01000,USR_01000,2026-02-18,11,DVC_505E5C1C4E,DATR_SHARED_5C1C4E,TLS_772_4865_puppeteer_bot,9,1,45.57.227.68,AS20473,Vultr VPN,vpn,1,NG,1,trial,1,paid,0,0,0,80,high_risk,device_farm,1
TXN_00835,USR_00835,2025-07-16,228,DVC_2F6379DD43,DATR_511f6c3f33e54fb8,TLS_772_4865-49196_firefox_linux,1,0,15.156.165.50,AS21928,T-Mobile,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00737,USR_00737,2025-09-25,157,DVC_82F7BE1CF1,DATR_8228f876f10447fe,TLS_772_4865-4866-4867_edge_win,1,0,28.176.209.153,AS20057,Verizon,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00264,USR_00264,2025-05-07,298,DVC_F2AD57C905,DATR_93b3b5792b144dc7,TLS_772_4865-4866-4867_edge_win,1,0,131.115.208.15,AS20057,Verizon,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00444,USR_00444,2025-09-06,176,DVC_A093DB8135,DATR_20e4555a4de5420f,TLS_771_4865-4866-4867_chrome_win,1,0,67.192.213.177,AS7018,AT&T,residential,0,UK,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00676,USR_00676,2025-12-11,80,DVC_8E3B69D5EA,DATR_4d982969df794087,TLS_771_4865-4866_safari_ios,1,0,137.243.185.31,AS21928,T-Mobile,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00305,USR_00305,2025-07-14,230,DVC_E41CBD1233,DATR_1854f20b7a274ab5,TLS_771_4865-4866_safari_ios,1,0,142.241.97.111,AS20057,Verizon,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00342,USR_00342,2025-07-19,225,DVC_814F167131,DATR_1c941f0e6f7b4316,TLS_771_4865-4866_safari_ios,1,0,109.27.189.213,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00967,USR_00967,2026-03-01,0,DVC_74F078F152,DATR_TRIAL_db0f3eecc3,TLS_772_4865_playwright_bot,11,1,7.221.136.82,AS14618,Amazon-AES,cloud,1,NG,1,trial,1,failed,0,0,0,80,high_risk,trial_abuse,1
TXN_00150,USR_00150,2025-03-07,359,DVC_C323437101,DATR_6c2efa1830dc4c6e,TLS_771_4865-4866_safari_ios,1,0,90.2.47.223,AS21928,T-Mobile,residential,0,NG,1,monthly,0,paid,0,0,0,10,low_risk,legit,0
TXN_00125,USR_00125,2025-12-28,63,DVC_D5C94018B2,DATR_c36adeec842a42f8,TLS_772_4865-4866-4867_edge_win,1,0,192.173.68.150,AS20057,Verizon,residential,0,US,0,annual,1,paid,0,0,0,15,low_risk,legit,0
TXN_00787,USR_00787,2025-07-26,218,DVC_1095D00F50,DATR_24f4b5fff4504fe4,TLS_771_4865-49195_chrome_mac,1,0,252.189.174.103,AS21928,T-Mobile,residential,0,UK,0,trial,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00051,USR_00051,2025-04-22,313,DVC_108E62AF36,DATR_e5fdf6dcdb934320,TLS_771_4865-4866_safari_ios,1,0,233.141.115.230,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00354,USR_00354,2025-07-25,219,DVC_7820FD648C,DATR_742f792f83cc4ead,TLS_771_4865-49195_chrome_mac,1,0,233.34.226.167,AS7018,AT&T,residential,0,VN,1,trial,0,paid,0,0,0,10,low_risk,legit,0
TXN_00928,USR_00928,2025-12-13,78,DVC_9B413A4795,DATR_REFUND_82540f6862,TLS_772_4865-4866-4867_edge_win,8,1,35.4.49.29,AS21928,T-Mobile,residential,0,US,0,annual,0,paid,5,0,0,50,medium_risk,refund_abuse,1
TXN_00143,USR_00143,2025-07-24,220,DVC_9CA4BDBB56,DATR_9d9746982fe9421d,TLS_772_4865-4866-4867_edge_win,1,0,106.87.212.117,AS20057,Verizon,residential,0,UK,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00471,USR_00471,2026-02-05,24,DVC_5827926CE9,DATR_6cf2275e0db640f4,TLS_772_4865-4866-4867_edge_win,1,0,98.32.141.65,AS7922,Comcast,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00400,USR_00400,2026-02-20,9,DVC_F7545D9DF9,DATR_c927f73546bf4e64,TLS_772_4865-4866-4867_edge_win,1,0,92.123.140.201,AS20057,Verizon,residential,0,CA,0,monthly,0,failed,1,0,0,10,low_risk,legit,0
TXN_00626,USR_00626,2025-10-11,141,DVC_46E1D73424,DATR_36313f13f4cf4b6b,TLS_771_4865-4866-4867_chrome_win,1,0,203.63.3.249,AS10796,Charter,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00321,USR_00321,2025-03-07,359,DVC_408C9CABCB,DATR_e8bcf9550a694e0c,TLS_771_4865-4866_safari_ios,1,0,235.22.28.197,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00020,USR_00020,2026-01-31,29,DVC_C8AEE7CB07,DATR_21eea551409542d6,TLS_771_4865-4866_safari_ios,1,0,129.236.219.136,AS7922,Comcast,residential,0,US,0,trial,0,failed,0,0,0,0,low_risk,legit,0
TXN_00810,USR_00810,2025-10-30,122,DVC_C0AD8020DC,DATR_a73e999e7412401b,TLS_772_4865-4866-4867_edge_win,1,0,172.79.42.181,AS7922,Comcast,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00791,USR_00791,2026-02-21,8,DVC_F6DFECC978,DATR_25cca2524f5c42d1,TLS_772_4865-49196_firefox_linux,1,0,2.46.238.23,AS20057,Verizon,residential,0,US,0,annual,0,paid,0,0,0,10,low_risk,legit,0
TXN_00809,USR_00809,2026-01-18,42,DVC_1FA2B6A8A4,DATR_b3f8629228fe4c9c,TLS_771_4865-4866_safari_ios,1,0,178.188.105.244,AS10796,Charter,residential,0,CA,0,trial,1,paid,0,0,0,15,low_risk,legit,0
TXN_00408,USR_00408,2026-01-30,30,DVC_504E553DD6,DATR_758e81140ec64da3,TLS_771_4865-4866-4867_chrome_win,1,0,181.235.37.199,AS7922,Comcast,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00538,USR_00538,2025-03-02,364,DVC_933CFAD685,DATR_ddb8a7206512461b,TLS_771_4865-49195_chrome_mac,1,0,93.35.174.188,AS20057,Verizon,residential,0,US,0,annual,1,paid,0,0,0,15,low_risk,legit,0
TXN_00621,USR_00621,2026-01-24,36,DVC_F91A89ADB9,DATR_595db80e68e24e92,TLS_772_4865-4866-4867_edge_win,1,0,50.230.216.65,AS10796,Charter,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00039,USR_00039,2026-02-10,19,DVC_F5C274AEE7,DATR_0509a36c9ce6439f,TLS_772_4865-4866-4867_edge_win,1,0,89.187.202.81,AS7922,Comcast,residential,0,US,0,monthly,0,failed,0,0,0,0,low_risk,legit,0
TXN_00176,USR_00176,2025-03-16,350,DVC_09B188E18F,DATR_4ceb6b93e0b74cc1,TLS_771_4865-4866-4867_chrome_win,1,0,172.109.131.93,AS10796,Charter,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00246,USR_00246,2025-10-14,138,DVC_E29BB67B5D,DATR_f584ad216b4e4a73,TLS_772_4865-49196_firefox_linux,1,0,36.28.158.190,AS10796,Charter,residential,0,CA,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00829,USR_00829,2026-02-08,21,DVC_CC4651C64A,DATR_d5fe0fee15f842ac,TLS_771_4865-4866_safari_ios,1,0,113.67.95.48,AS21928,T-Mobile,residential,0,US,0,monthly,0,paid,0,0,0,0,low_risk,legit,0
TXN_00668,USR_00668,2025-06-14,260,DVC_833EB9CF86,DATR_a47fa88b176741c4,TLS_771_4865-4866-4867_chrome_win,1,0,125.222.153.137,AS7922,Comcast,residential,0,NG,1,trial,1,failed,0,0,0,25,low_risk,legit,0
TXN_00755,USR_00755,2025-07-02,242,DVC_A30CEC2FE9,DATR_9a25cea9e388468f,TLS_772_4865-49196_firefox_linux,1,0,14.169.254.75,AS10796,Charter,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00859,USR_00859,2026-02-28,1,DVC_DA5EB8DB37,DATR_REFUND_59053e97e3,TLS_771_4865-4866-4867_chrome_win,6,1,194.138.2.250,AS63023,GTHost VPN,vpn,1,NG,1,monthly,1,refunded,2,1,0,100,high_risk,refund_abuse,1
TXN_00155,USR_00155,2025-03-19,347,DVC_0A41C53CD9,DATR_c096252736654abf,TLS_772_4865-4866-4867_edge_win,1,0,171.79.12.57,AS10796,Charter,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00288,USR_00288,2025-09-14,168,DVC_5B05C18FBA,DATR_01646c87fd69428c,TLS_771_4865-49195_chrome_mac,1,0,214.63.128.141,AS7018,AT&T,residential,0,US,0,monthly,0,paid,1,0,0,0,low_risk,legit,0
TXN_00603,USR_00603,2025-08-28,185,DVC_4D27EAD6E0,DATR_de1930445ef749c7,TLS_771_4865-4866-4867_chrome_win,1,0,116.106.43.48,AS10796,Charter,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00570,USR_00570,2025-03-05,361,DVC_A0755F557C,DATR_9d44f674ad8348ae,TLS_771_4865-4866-4867_chrome_win,1,0,247.163.2.206,AS7922,Comcast,residential,0,US,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00744,USR_00744,2025-05-26,279,DVC_388CDCA953,DATR_2ec90bb53cdd4170,TLS_772_4865-4866-4867_edge_win,1,0,122.36.49.143,AS7018,AT&T,residential,0,CA,0,annual,0,paid,0,0,0,0,low_risk,legit,0
TXN_00018,USR_00018,2025-08-14,199,DVC_2740C1F5F7,DATR_7517073899574d9c,TLS_772_4865-49196_firefox_linux,1,0,201.117.74.109,AS21928,T-Mobile,residential,0,NG,1,monthly,1,paid,0,0,0,25,low_risk,legit,0
TXN_00128,USR_00128,2026-02-10,19,DVC_D3233E45EF,DATR_67856a3f0e76460b,TLS_772_4865-49196_firefox_linux,1,0,30.25.61.228,AS21928,T-Mobile,residential,0,VN,1,trial,0,paid,0,0,0,10,low_risk,legit,0
TXN_00323,USR_00323,2025-07-24,220,DVC_D29FB10783,DATR_1038fe4a967c48c0,TLS_772_4865-49196_firefox_linux,1,0,67.57.131.192,AS7922,Comcast,residential,0,US,0,monthly,0,refunded,1,1,0,0,low_risk,legit,0
TXN_00256,USR_00256,2025-08-08,205,DVC_3EC728330A,DATR_0c09426af28e420e,TLS_771_4865-4866_safari_ios,1,0,36.123.83.240,AS7922,Comcast,residential,0,US,0,trial,0,paid,0,0,0,0,low_risk,legit,0
TXN_00658,USR_00658,2025-12-22,69,DVC_06CE3388E0,DATR_b3d6459a1b6449c2,TLS_771_4865-4866_safari_ios,1,0,125.102.167.147,AS20057,Verizon,residential,0,US,0,monthly,0,refunded,0,1,0,0,low_risk,legit,0
TXN_00965,USR_00965,2025-12-22,69,DVC_9B413A4795,DATR_REFUND_d86fde5fab,TLS_771_4865-4866_safari_ios,8,1,5.31.169.240,AS212238,Datacamp VPN,vpn,1,PH,1,monthly,0,refunded,4,1,0,75,high_risk,refund_abuse,1
